date-corrected,date,id,text,isRetweet,isDeleted,device,favorites,retweets,stock_time,tweet_minute,tweet_minute_price,stock_time_price,delta_price,delta_bins,price_bins,target
2013-08-27 12:12:19,2013-08-27 16:12:19,372391133109698561,".@FoxNews legal analyst &amp, former prosecutor @kimguilfoyle destroyed hack Schneiderman’s suit on @FNTheFive yesterday.She’s very sharp!",f,f,Twitter Web Client,28,35,2013-08-27 13:13:00,2013-08-27 12:13:00,64.82,64.8,-0.019999999999996017,no change,no change,1
2013-08-28 09:32:45,2013-08-28 13:32:45,372713362796212224,I have a dream that our country will be great again! #DreamDay,f,f,Twitter Web Client,893,691,2013-08-28 10:33:00,2013-08-28 09:33:00,64.45,64.65,0.20000000000000284,increase,no change,2
2013-08-28 09:57:34,2013-08-28 13:57:34,372719609058586624,@PeterThiele  Thanks Peter.,f,f,Twitter Web Client,1,2,2013-08-28 10:58:00,2013-08-28 09:58:00,64.56,64.74,0.1799999999999926,increase,no change,2
2013-08-28 12:36:50,2013-08-28 16:36:50,372759689194250241,"""@bingato """"@realDonaldTrump At least Doral will be great again!!!""""  That's true!""",f,f,Twitter Web Client,1,1,2013-08-28 13:37:00,2013-08-28 12:37:00,64.88,64.83,-0.049999999999997165,no change,no change,1
2013-08-28 12:38:20,2013-08-28 16:38:20,372760066388004864,"""@Ginny14974   """"@realDonaldTrump  the Arab league should be taking care of this, not us.""""  100% correct""",f,f,Twitter Web Client,2,3,2013-08-28 13:39:00,2013-08-28 12:39:00,64.86,64.85,-0.010000000000005116,no change,no change,1
2013-08-28 13:19:04,2013-08-28 17:19:04,372770321192849408,Via @ WSOC_TV: “Blair Miller talks with Donald Trump about Charlotte ventures” http://t.co/ke9xm4P1RP,f,f,Twitter Web Client,6,9,2013-08-28 14:20:00,2013-08-28 13:20:00,64.84,64.76,-0.0799999999999983,no change,no change,1
2013-08-28 14:32:33,2013-08-28 18:32:33,372788812201484288,Congrats to @TimTebow on making @Patriots’ first cut. Stay strong and positive! We are all rooting for you.,f,f,Twitter Web Client,305,450,2013-08-28 15:33:00,2013-08-28 14:33:00,64.76,64.83,0.06999999999999318,no change,no change,1
2013-08-28 14:40:16,2013-08-28 18:40:16,372790753564446720,Congratulations to @marklevinshow on ‘The Liberty Amendments’ debuting at #1 on the NY Times’ bestseller list. Must read!,f,f,Twitter Web Client,25,38,2013-08-28 15:41:00,2013-08-28 14:41:00,64.71,64.76,0.05000000000001137,no change,no change,1
2013-08-28 14:57:57,2013-08-28 18:57:57,372795204710830080,"Remember, all these ‘freedom fighters’ in Syria want to fly planes into our buildings.",f,f,Twitter Web Client,1436,1560,2013-08-28 15:58:00,2013-08-28 14:58:00,64.71,64.69,-0.019999999999996017,no change,no change,1
2013-08-29 10:18:04,2013-08-29 14:18:04,373087155796451329,@tanjas_world  Tanja--never give up!,f,f,Twitter Web Client,2,3,2013-08-29 11:19:00,2013-08-29 10:19:00,64.88,65.0,0.12000000000000455,no change,no change,1
2013-08-29 10:29:02,2013-08-29 14:29:02,373089917200777216,"Wow, @CNBC ratings are really low, worst in many years. I guess I'll have to start doing my Tuesday morning interviews with them again!",f,f,Twitter for Android,47,47,2013-08-29 11:30:00,2013-08-29 10:30:00,64.83,65.05,0.21999999999999886,increase,no change,2
2013-08-29 12:07:45,2013-08-29 16:07:45,373114760234950657,The Yankees are sure lucky George Steinbrenner is not around. A lot of people would be losing their jobs.,f,f,Twitter Web Client,1032,957,2013-08-29 13:08:00,2013-08-29 12:08:00,65.04,65.03,-0.010000000000005116,no change,no change,1
2013-08-29 12:32:48,2013-08-29 16:32:48,373121062998798337,If Christian Bale turned down $50M to return as Batman he should have his head examined. What was he thinking?!,f,f,Twitter Web Client,383,643,2013-08-29 13:33:00,2013-08-29 12:33:00,64.97,64.83,-0.14000000000000054,decrease,no change,0
2013-08-29 12:48:37,2013-08-29 16:48:37,373125043292606464,"""@MarlenaWells  """"@realDonaldTrump remembering your generosity to so many after #SuperstormSandy."""" Thank you Marlena.""",f,f,Twitter Web Client,3,4,2013-08-29 13:49:00,2013-08-29 12:49:00,64.95,64.87,-0.0799999999999983,no change,no change,1
2013-08-29 13:09:31,2013-08-29 17:09:31,373130303768121344,"""""""@Agustin_Gil: @realDonaldTrump are you planning to visit Uruguay as soon as Punta del Este Tower is done? I'd like to get my books signed.Y""",f,f,Twitter for Android,13,16,2013-08-29 14:10:00,2013-08-29 13:10:00,65.01,64.92,-0.09000000000000341,no change,no change,1
2013-08-29 13:45:17,2013-08-29 17:45:17,373139304932851712,Thx Mark--I appreciate your words about the school. You sound like you're doing well--happy for you. @businessinsider http://t.co/EuMSV9bOJS,f,f,Twitter Web Client,14,14,2013-08-29 14:46:00,2013-08-29 13:46:00,64.87,64.93,0.060000000000002274,no change,no change,1
2013-08-29 14:08:08,2013-08-29 18:08:08,373145053482319872,Congress must protect our borders first. Amnesty should be done only if the border is secure and illegal immigration has stopped.,f,f,Twitter Web Client,1353,1354,2013-08-29 15:09:00,2013-08-29 14:09:00,64.91,64.87,-0.039999999999992035,no change,no change,1
2013-08-29 14:14:25,2013-08-29 18:14:25,373146637184401408,What will we get for bombing Syria besides more debt and a possible long term conflict? Obama needs Congressional approval.,f,f,Twitter Web Client,27606,38732,2013-08-29 15:15:00,2013-08-29 14:15:00,64.88,64.87,-0.009999999999990905,no change,no change,1
2013-08-29 14:54:23,2013-08-29 18:54:23,373156694664024064,@jonareeves6127 Thanks.,f,f,Twitter Web Client,0,0,2013-08-29 15:55:00,2013-08-29 14:55:00,64.92,64.78,-0.14000000000000054,decrease,no change,0
2013-08-30 12:30:27,2013-08-30 16:30:27,373482861396901889,"Dress for success. The Donald J. Trump Signature Collection, exclusively available @Macys.com http://t.co/RYq1AQ1apk",f,f,Twitter Web Client,13,35,2013-08-30 13:31:00,2013-08-30 12:31:00,64.58,64.61,0.030000000000001137,no change,no change,1
2013-08-30 13:58:11,2013-08-30 17:58:11,373504938451550209,"""""""It's not that I'm so smart, it's just that I stay with problems longer."""" -- Albert Einstein""",f,f,Twitter Web Client,165,309,2013-08-30 14:59:00,2013-08-30 13:59:00,64.57,64.64,0.07000000000000739,no change,no change,1
2013-08-30 14:11:30,2013-08-30 18:11:30,373508289838858240,@dhfr64 Happy Birthday Deborah.,f,f,Twitter Web Client,1,3,2013-08-30 15:12:00,2013-08-30 14:12:00,64.51,64.62,0.10999999999999943,no change,no change,1
2013-09-03 13:55:12,2013-09-03 17:55:12,374953740756733952,"I applaud Columbia, South Carolina for cleaning up biz center http://t.co/xMOcZBXHtg Will cut crime &amp, advance commerce.",f,f,Twitter Web Client,24,65,2013-09-03 14:56:00,2013-09-03 13:56:00,64.62,64.63,0.009999999999990905,no change,no change,1
2013-09-03 14:04:11,2013-09-03 18:04:11,374955998576136192,Enjoy the ratings of President Obama. http://t.co/Gx7AvfroA6,f,f,Facebook,64,95,2013-09-03 15:05:00,2013-09-03 14:05:00,64.62,64.73,0.10999999999999943,no change,no change,1
2013-09-03 14:48:47,2013-09-03 18:48:47,374967222512267264,"China, OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!",f,f,Twitter Web Client,90,174,2013-09-03 15:49:00,2013-09-03 14:49:00,64.58,64.7,0.12000000000000455,no change,no change,1
2013-09-03 14:51:02,2013-09-03 18:51:02,374967792497209344,I am giving away money. Check the crowdfunding site @fundanything http://t.co/W0MDqPckX4 Raise money for anything!,f,f,Twitter Web Client,81,57,2013-09-03 15:52:00,2013-09-03 14:52:00,64.57,64.73,0.1600000000000108,increase,no change,2
2013-09-04 09:34:59,2013-09-04 13:34:59,375250641179795457,"""@SHAWSHANK5 """"@realDonaldTrump To be a champ. you have to believe in yourself when nobody else will""""  True!""",f,f,Twitter Web Client,3,1,2013-09-04 10:35:00,2013-09-04 09:35:00,64.66,65.05,0.39000000000000057,increase,increase,2
2013-09-04 09:35:35,2013-09-04 13:35:35,375250794657767424,@golflessondubai Soon.,f,f,Twitter Web Client,1,2,2013-09-04 10:36:00,2013-09-04 09:36:00,64.67,65.06,0.39000000000000057,increase,increase,2
2013-09-05 12:03:54,2013-09-05 16:03:54,375650504778346496,"I have just lost my beautiful &amp, elegant long time exec. assistant  Norma Foerderer. She passed away yesterday – a truly magnificent woman.",f,f,Twitter Web Client,93,44,2013-09-05 13:04:00,2013-09-05 12:04:00,65.47,65.45,-0.019999999999996017,no change,no change,1
2013-09-05 12:43:53,2013-09-05 16:43:53,375660569581613056,"If President Obama was going to attack Syria, he should’ve done it a long time ago as a surprise &amp, not after (cont) http://t.co/dvzmCu76uv",f,f,Twitlonger,56,106,2013-09-05 13:44:00,2013-09-05 12:44:00,65.46,65.5,0.04000000000000625,no change,no change,1
2013-09-06 11:39:53,2013-09-06 15:39:53,376006848358260736,"The historic $250M renovations at @TrumpDoral are moving on pace. Once complete, @TrumpDoral will be South Florida’s premiere resort.",f,f,Twitter Web Client,34,21,2013-09-06 12:40:00,2013-09-06 11:40:00,65.64,65.5,-0.14000000000000054,decrease,no change,0
2013-09-06 12:30:09,2013-09-06 16:30:09,376019499645816833,"No surprise. Woman being cited by Kerry &amp, McCain on Syrian rebels is a paid consultant of the rebels http://t.co/pavhGj9cIf",f,f,Twitter Web Client,155,228,2013-09-06 13:31:00,2013-09-06 12:31:00,65.6,65.6,0.0,no change,no change,1
2013-09-06 13:20:10,2013-09-06 17:20:10,376032085279924224,Via @MiamiHerald by Hannah Sampson: “BLT Prime coming to Trump’s Doral resort” http://t.co/d0cGnTLpzy,f,f,Twitter Web Client,6,12,2013-09-06 14:21:00,2013-09-06 13:21:00,65.64,65.69,0.049999999999997165,no change,no change,1
2013-09-06 14:44:17,2013-09-06 18:44:17,376053255245008896,Many of the Syrian rebels are radical jihadi Islamists who are murdering Christians. Why would we ever fight with them?,f,f,Twitter Web Client,955,1073,2013-09-06 15:45:00,2013-09-06 14:45:00,65.69,65.49,-0.20000000000000284,decrease,no change,0
2013-09-09 12:25:50,2013-09-09 16:25:50,377105575651201024,#TheView Lots of fun on @TheViewTV with @JennyMcCarthy and @SherriEShepherd-http://t.co/IsACcFE5i6,f,f,Twitter Web Client,14,16,2013-09-09 13:26:00,2013-09-09 12:26:00,65.84,65.83,-0.010000000000005116,no change,no change,1
2013-09-10 12:35:43,2013-09-10 16:35:43,377470452714995713,Soon to be the greatest hotel in U.S. don_trump_jr  @ivankatrump @erictrump  #OldPostOffice http://t.co/fM4LDIqsqz,f,f,Instagram,26,30,2013-09-10 13:36:00,2013-09-10 12:36:00,66.46,66.5,0.04000000000000625,no change,no change,1
2013-09-11 12:57:38,2013-09-11 16:57:38,377838355297206272,@ewilli1204  Thanks!,f,f,Twitter Web Client,0,1,2013-09-11 13:58:00,2013-09-11 12:58:00,66.8,66.84,0.04000000000000625,no change,no change,1
2013-09-11 14:22:57,2013-09-11 18:22:57,377859825951993856,An ad hoc interview I filmed with a German journalist at Ground Zero hours after the attack http://t.co/8fGXzrYYbd,f,f,Twitter Web Client,50,29,2013-09-11 15:23:00,2013-09-11 14:23:00,66.79,66.76,-0.030000000000001137,no change,no change,1
2013-09-11 14:29:00,2013-09-11 18:29:00,377861346551140352,"Donald Trump Jr., Ivanka Trump, Eric Trump, and myself in front of The Old Post Office, D.C. on Pennsylvania... http://t.co/WTJZA0R6UG",f,f,Facebook,33,19,2013-09-11 15:29:00,2013-09-11 14:29:00,66.8,66.78,-0.019999999999996017,no change,no change,1
2013-09-12 14:26:05,2013-09-12 18:26:05,378223004569706496,"Named best golf course in the world by @RobbReport, Trump Int'l Golf Links Scotland is a 7,400 yd par 72 http://t.co/7FYb3dEQcD",f,f,Twitter Web Client,15,18,2013-09-12 15:27:00,2013-09-12 14:27:00,66.7,66.61,-0.09000000000000341,no change,no change,1
2013-09-13 09:30:24,2013-09-13 13:30:24,378510978528591873,"""""""@reinaplaza: @realDonaldTrump don't call me a witch or medium,but I know you will be the next USA President. And you will get peace!  Wow!""",f,f,Twitter for Android,172,104,2013-09-13 10:31:00,2013-09-13 09:31:00,66.72,66.67,-0.049999999999997165,no change,no change,1
2013-09-13 09:43:25,2013-09-13 13:43:25,378514254892380160,"""""""@LMowle: @realDonaldTrump Pls hlp &amp, sign &amp, rt ned 10k signatures stacey7 has cancer &amp, very ill in hosp https://t.co/VYrq7xd1YT http""",f,f,Twitter for Android,4,22,2013-09-13 10:44:00,2013-09-13 09:44:00,66.72,66.73,0.010000000000005116,no change,no change,1
2013-09-13 09:44:24,2013-09-13 13:44:24,378514502410850304,"""""""@dancurran4: @realDonaldTrump take the money we would waste in Syria. Give it to you. You go rebuild Detroit.""""  So true!""",f,f,Twitter for Android,34,59,2013-09-13 10:45:00,2013-09-13 09:45:00,66.72,66.72,0.0,no change,no change,1
2013-09-17 12:36:07,2013-09-17 16:36:07,380007269187866624,"“Keep focusing on doing what you love, even if times are tough.” – Think Big",f,f,Twitter Web Client,377,722,2013-09-17 13:37:00,2013-09-17 12:37:00,67.43,67.51,0.0799999999999983,no change,no change,1
2013-09-18 09:47:19,2013-09-18 13:47:19,380327176676990977,.@RNC leadership should not be afraid of a government shutdown. They should be afraid of not defunding ObamaCare.,f,f,Twitter Web Client,138,288,2013-09-18 10:48:00,2013-09-18 09:48:00,67.49,67.35,-0.14000000000000054,decrease,no change,0
2013-09-18 10:05:47,2013-09-18 14:05:47,380331823378599936,There are great campaigns on @fundanything http://t.co/CMFrwv0P5t Be sure to take a look and donate to one today.,f,f,Twitter Web Client,10,22,2013-09-18 11:06:00,2013-09-18 10:06:00,67.53,67.4,-0.12999999999999545,decrease,no change,0
2013-09-19 09:34:04,2013-09-19 13:34:04,380686227911217152,@geomac24 Amazing engineering accomplishment that does not make economic sense.,f,f,Twitter for Android,4,3,2013-09-19 10:35:00,2013-09-19 09:35:00,68.37,68.2,-0.1700000000000017,decrease,no change,0
2013-09-19 14:19:23,2013-09-19 18:19:23,380758030024863744,"My comments on a larger screen iPhone were in addition to existing unit, not a replacement. Screen should be 10% larger than Samsung.",f,f,Twitter Web Client,40,79,2013-09-19 15:20:00,2013-09-19 14:20:00,68.04,68.03,-0.010000000000005116,no change,no change,1
2013-09-19 14:19:28,2013-09-19 18:19:28,380758053638774784,"As a stockholder in Apple, they should get on with a larger screen iPhone as a supplement—immediately.",f,f,Twitter Web Client,138,180,2013-09-19 15:20:00,2013-09-19 14:20:00,68.04,68.03,-0.010000000000005116,no change,no change,1
2013-09-19 14:32:27,2013-09-19 18:32:27,380761318833152000,.@MileyCyrus – don’t worry about Liam. You can do much better and you have plenty of time—remain strong!,f,f,Twitter Web Client,44624,27415,2013-09-19 15:33:00,2013-09-19 14:33:00,67.97,68.02,0.049999999999997165,no change,no change,1
2013-09-20 09:34:14,2013-09-20 13:34:14,381048659543982080,@CorsoC311 @SamShahrooz Thanks Cathy.,f,f,Twitter Web Client,2,2,2013-09-20 10:35:00,2013-09-20 09:35:00,68.04,67.89,-0.15000000000000568,decrease,no change,0
2013-09-20 10:00:25,2013-09-20 14:00:25,381055249613467648,"If you include people who have left the work force, unemployment rate is 15%. Labor participation rate is lowest in 70 yrs.",f,f,Twitter Web Client,58,200,2013-09-20 11:01:00,2013-09-20 10:01:00,67.93,67.87,-0.060000000000002274,no change,no change,1
2013-09-20 10:17:11,2013-09-20 14:17:11,381059466113736704,"Opening in 2016, Trump Tower Punta del Este will bring our signature luxury living to the sands of Playa Brava http://t.co/xemmzS0trA",f,f,Twitter Web Client,25,34,2013-09-20 11:18:00,2013-09-20 10:18:00,67.84,67.84,0.0,no change,no change,1
2013-09-20 11:52:13,2013-09-20 15:52:13,381083384983715841,"Welcome to the new reality. 23,116,928 US households on food stamps http://t.co/F9xBK63W1y Obama's Hope &amp, Change.",f,f,Twitter Web Client,75,286,2013-09-20 12:53:00,2013-09-20 11:53:00,67.75,67.68,-0.06999999999999318,no change,no change,1
2013-09-20 12:32:19,2013-09-20 16:32:19,381093473274691584,"The Donald J. Trump Signature Collection, exclusively available @Macys, offers the finest style in menswear http://t.co/mahENjAx8f",f,f,Twitter Web Client,8,21,2013-09-20 13:33:00,2013-09-20 12:33:00,67.59,67.62,0.030000000000001137,no change,no change,1
2013-09-20 13:24:38,2013-09-20 17:24:38,381106640784588800,“One man with courage is a majority.” - Thomas Jefferson,f,f,Twitter Web Client,1466,1090,2013-09-20 14:25:00,2013-09-20 13:25:00,67.57,67.55,-0.019999999999996017,no change,no change,1
2013-09-20 14:47:59,2013-09-20 18:47:59,381127618793189377,"“Our Constitution was made only for a moral &amp, religious people. It is wholly inadequate to the government of any other.”-- John Adams",f,f,Twitter Web Client,1235,1015,2013-09-20 15:48:00,2013-09-20 14:48:00,67.54,67.4,-0.14000000000000054,decrease,no change,0
2013-09-23 14:00:09,2013-09-23 18:00:09,382202742204157952,Via @successmagazine by @MikeSeemuth: “Trump Power” http://t.co/CF3CXGnNac,f,f,Twitter Web Client,6,6,2013-09-23 15:01:00,2013-09-23 14:01:00,67.19,67.15,-0.039999999999992035,no change,no change,1
2013-09-23 14:01:24,2013-09-23 18:01:24,382203058869915648,Congratulations to @IvankaTrump on being named @FoxNewsSunday Power Player of the Week. Ivanka is doing a great job w/ DC Post Office.,f,f,Twitter Web Client,56,35,2013-09-23 15:02:00,2013-09-23 14:02:00,67.16,67.14,-0.019999999999996017,no change,no change,1
2013-09-23 14:44:41,2013-09-23 18:44:41,382213949069873152,"Mariano Rivera is greatest closer of all time. A leader in the club house &amp, an exceptional man. One of the best @Yankees in history.",f,f,Twitter Web Client,110,196,2013-09-23 15:45:00,2013-09-23 14:45:00,67.14,67.15,0.010000000000005116,no change,no change,1
2013-09-24 10:42:58,2013-09-24 14:42:58,382515509775720448,".@NeneLeakes seeks my advice on prenups, tonight at 9 PM on Bravo",f,f,Twitter Web Client,19,20,2013-09-24 11:43:00,2013-09-24 10:43:00,67.03,67.17,0.14000000000000054,increase,no change,2
2013-09-24 12:09:27,2013-09-24 16:09:27,382537273448742912,@fundanything's Veteran Military Dogs campaign seeks to rehabilitate veteran K9s and find them a home http://t.co/FHMuFXId4B,f,f,Twitter Web Client,8,16,2013-09-24 13:10:00,2013-09-24 12:10:00,67.19,67.23,0.04000000000000625,no change,no change,1
2013-09-24 14:10:53,2013-09-24 18:10:53,382567832287846401,Obama told the UN that “the world is more stable than it was 5 years ago.” Is he delusional?,f,f,Twitter Web Client,727,863,2013-09-24 15:11:00,2013-09-24 14:11:00,67.26,67.11,-0.15000000000000568,decrease,no change,0
2013-09-25 13:42:33,2013-09-25 17:42:33,382923090386096128,Can you believe the head of Iran refused to meet with our great President?—Zero respect!,f,f,Twitter Web Client,74,157,2013-09-25 14:43:00,2013-09-25 13:43:00,66.83,66.91,0.0799999999999983,no change,no change,1
2013-09-25 13:44:06,2013-09-25 17:44:06,382923478157910016,Remember what I previously said--Obama will someday attack Iran in order to show how tough he is.,f,f,Twitter Web Client,2759,3456,2013-09-25 14:45:00,2013-09-25 13:45:00,66.81,66.94,0.12999999999999545,no change,no change,1
2013-09-25 14:11:12,2013-09-25 18:11:12,382930298259795968,"If ObamaCare is so amazing, then why is Obama delaying significant parts of the bill before the election? #MakeDCListen",f,f,Twitter Web Client,131,377,2013-09-25 15:12:00,2013-09-25 14:12:00,66.82,67.01,0.19000000000001194,increase,no change,2
2013-09-26 13:38:23,2013-09-26 17:38:23,383284426655821824,Happy belated birthday wishes to @BarbaraJWalters. Barbara is terrific!,f,f,Twitter Web Client,20,21,2013-09-26 14:39:00,2013-09-26 13:39:00,66.88,66.77,-0.10999999999999943,no change,no change,1
2013-09-27 10:28:27,2013-09-27 14:28:27,383599018518929408,"For all of those who have been asking about online sales, the Donald J. Trump Signature Collection ties &amp, shirts are sold @Macys.com",f,f,Twitter Web Client,70,58,2013-09-27 11:29:00,2013-09-27 10:29:00,66.57,66.59,0.020000000000010232,no change,no change,1
2013-09-27 10:48:19,2013-09-27 14:48:19,383604017315606528,"You have to believe in what you want. Keep your focus, keep your momentum--and remain patient and persistent.",f,f,Twitter Web Client,382,603,2013-09-27 11:49:00,2013-09-27 10:49:00,66.62,66.64,0.019999999999996017,no change,no change,1
2013-09-27 11:51:15,2013-09-27 15:51:15,383619856005738496,Our country needs leadership now. There is total dysfunction in Washington.,f,f,Twitter Web Client,297,433,2013-09-27 12:52:00,2013-09-27 11:52:00,66.63,66.63,0.0,no change,no change,1
2013-09-27 12:55:35,2013-09-27 16:55:35,383636044848959488,"On Monday, ObamaCare kicks in with all goodies of 300% increased premiums, higher taxes and part-time replacement employees.",f,f,Twitter Web Client,63,299,2013-09-27 13:56:00,2013-09-27 12:56:00,66.64,66.57,-0.07000000000000739,no change,no change,1
2013-09-27 13:52:06,2013-09-27 17:52:06,383650269172486144,Spanish version of ObamaCare website  delayed http://t.co/s6xVqlpdJH Hitting google translate apparently too complicated. #MakeDCListen,f,f,Twitter Web Client,37,60,2013-09-27 14:53:00,2013-09-27 13:53:00,66.62,66.58,-0.04000000000000625,no change,no change,1
2013-09-27 14:34:03,2013-09-27 18:34:03,383660825908506624,“Obstacles are those frightful things you see when you take your eyes off your goal.” - Henry Ford,f,f,Twitter Web Client,223,404,2013-09-27 15:35:00,2013-09-27 14:35:00,66.53,66.57,0.039999999999992035,no change,no change,1
2013-09-30 13:26:12,2013-09-30 17:26:12,384730915013808128,"No one wants the government to shut down, but if ObamaCare is fully implemented then our country will eventually shutdown anyway!",f,f,Twitter Web Client,334,815,2013-09-30 14:27:00,2013-09-30 13:27:00,66.29,66.28,-0.010000000000005116,no change,no change,1
2013-09-30 14:21:59,2013-09-30 18:21:59,384744953726775297,"Business is an art in itself, and powerful negotiation skills are one of the techniques necessary to facilitate success.",f,f,Twitter Web Client,198,385,2013-09-30 15:22:00,2013-09-30 14:22:00,66.27,66.15,-0.11999999999999035,no change,no change,1
2013-10-01 10:36:57,2013-10-01 14:36:57,385050710636642305,"Achievers move forward at all times. Achievement is not a plateau, it's a beginning.",f,f,Twitter Web Client,203,444,2013-10-01 11:37:00,2013-10-01 10:37:00,66.55,66.62,0.07000000000000739,no change,no change,1
2013-10-01 12:27:23,2013-10-01 16:27:23,385078501348356096,"""Must read editorial via @IBDeditorials: """"ObamaCare's Bitter Irony: It May Increase Number Of Uninsured"""" http://t.co/rBqh3KwfZZ""",f,f,Twitter Web Client,34,105,2013-10-01 13:28:00,2013-10-01 12:28:00,66.72,66.62,-0.09999999999999433,no change,no change,1
2013-10-01 13:38:52,2013-10-01 17:38:52,385096487526346752,"Rated Toronto’s #1 hotel, the 65-story 5 Star @TrumpTO is located in the heart of the city’s finest attractions http://t.co/LU6CDh7VTD",f,f,Twitter Web Client,15,28,2013-10-01 14:39:00,2013-10-01 13:39:00,66.57,66.48,-0.0899999999999892,no change,no change,1
2013-10-01 14:19:49,2013-10-01 18:19:49,385106796500635648,"Obama &amp, the Democrats want this shutdown. They think it helps their electoral prospects for 2014. Don’t believe!",f,f,Twitter Web Client,183,382,2013-10-01 15:20:00,2013-10-01 14:20:00,66.5,66.44,-0.060000000000002274,no change,no change,1
2013-10-01 14:21:43,2013-10-01 18:21:43,385107274357694464,Obama has not passed a single budget in 4 years. Democrats don’t even vote them in Congress. He has failed to lead!,f,f,Twitter Web Client,424,917,2013-10-01 15:22:00,2013-10-01 14:22:00,66.52,66.43,-0.0899999999999892,no change,no change,1
2013-10-01 14:38:29,2013-10-01 18:38:29,385111494016266240,@jamesreid88  Thanks.,f,f,Twitter Web Client,4,4,2013-10-01 15:39:00,2013-10-01 14:39:00,66.48,66.49,0.009999999999990905,no change,no change,1
2013-10-01 14:39:51,2013-10-01 18:39:51,385111838238584832,"""""""@jj10471  @realDonaldTrump if you were in office this would of never happen #trump2016""""  True!""",f,f,Twitter Web Client,56,86,2013-10-01 15:40:00,2013-10-01 14:40:00,66.48,66.49,0.009999999999990905,no change,no change,1
2013-10-01 14:41:31,2013-10-01 18:41:31,385112253894107137,"""""""@kennyj7d7 @realDonaldTrump Run for office, you are the only one that can fix this big mess."""" Perhaps true!""",f,f,Twitter Web Client,34,24,2013-10-01 15:42:00,2013-10-01 14:42:00,66.49,66.49,0.0,no change,no change,1
2013-10-01 14:47:42,2013-10-01 18:47:42,385113809922191360,It was an honor to be @GretchenCarlson's inaugural guest on her new show ‘The Real Story.’ Gretchen will be a big success!,f,f,Twitter Web Client,26,21,2013-10-01 15:48:00,2013-10-01 14:48:00,66.47,66.47,0.0,no change,no change,1
2013-10-02 11:10:55,2013-10-02 15:10:55,385421645126455296,#1. Be passionate--you have to love what you're doing to be successful at it.,f,f,Twitter Web Client,426,856,2013-10-02 12:11:00,2013-10-02 11:11:00,66.24,66.47,0.230000000000004,increase,no change,2
2013-10-02 11:11:02,2013-10-02 15:11:02,385421673437986817,#2. Be totally focused. Being successful requires nothing less than 100% of your concentrated effort.,f,f,Twitter Web Client,373,612,2013-10-02 12:12:00,2013-10-02 11:12:00,66.29,66.45,0.1599999999999966,increase,no change,2
2013-10-02 11:11:46,2013-10-02 15:11:46,385421859648307200,#3. Cover your bases. Know everything you can about what you're doing.,f,f,Twitter Web Client,308,507,2013-10-02 12:12:00,2013-10-02 11:12:00,66.29,66.45,0.1599999999999966,increase,no change,2
2013-10-02 11:26:14,2013-10-02 15:26:14,385425498471292928,"Sorry banks, when we accused lightweight AG Eric Schneiderman of not going after banks, he started going after banks—but years too late!",f,f,Twitter Web Client,8,19,2013-10-02 12:27:00,2013-10-02 11:27:00,66.35,66.42,0.07000000000000739,no change,no change,1
2013-10-02 12:15:31,2013-10-02 16:15:31,385437899769925632,Congrats @GretchenCarlson's new Fox show debuts w/ very strong ratings http://t.co/IhmmXHig9r Guess who her first guest was? Donald Trump.,f,f,Twitter Web Client,30,34,2013-10-02 13:16:00,2013-10-02 12:16:00,66.49,66.5,0.010000000000005116,no change,no change,1
2013-10-02 14:10:03,2013-10-02 18:10:03,385466724562116608,@IsraeliPM @netanyahu’s UN address was a strong statement to the world that @Israel will not allow Iran to get nuclear weapons.,f,f,Twitter Web Client,8,10,2013-10-02 15:11:00,2013-10-02 14:11:00,66.51,66.47,-0.04000000000000625,no change,no change,1
2013-10-02 14:12:07,2013-10-02 18:12:07,385467246249656320,"""""""When it comes to Iran's nuclear weapons program, here's my advice: Distrust, dismantle and verify."""" - @IsraeliPM @netanyahu""",f,f,Twitter Web Client,67,85,2013-10-02 15:13:00,2013-10-02 14:13:00,66.48,66.48,0.0,no change,no change,1
2013-10-02 14:33:40,2013-10-02 18:33:40,385472666489982976,"The ObamaCare disaster is in full swing. Websites are down, people can’t sign up and elderly can’t understand the lingo.",f,f,Twitter Web Client,126,350,2013-10-02 15:34:00,2013-10-02 14:34:00,66.53,66.54,0.010000000000005116,no change,no change,1
2013-10-02 14:36:19,2013-10-02 18:36:19,385473334600667136,"Democrats refused to vote down their ObamaCare subsidy. While Americans will be hit w/ rising premiums, Washington won’t feel any pain",f,f,Twitter Web Client,71,234,2013-10-02 15:37:00,2013-10-02 14:37:00,66.5,66.51,0.010000000000005116,no change,no change,1
2013-10-03 09:55:01,2013-10-03 13:55:01,385764930638446592,@McLeanGolf Tell your son congrats--great round on really tough course.,f,f,Twitter Web Client,1,1,2013-10-03 10:56:00,2013-10-03 09:56:00,66.2,66.0,-0.20000000000000284,decrease,no change,0
2013-10-03 09:57:33,2013-10-03 13:57:33,385765568034258944,"""""""@Carman_D   @realDonaldTrump I hate that our country has come to this, our president has ruined our  country."""" Not totally, yet!""",f,f,Twitter Web Client,25,58,2013-10-03 10:58:00,2013-10-03 09:58:00,66.19,65.99,-0.20000000000000284,decrease,no change,0
